2024-03-07T09:22:11.706,1.709803331706e9,63845486531706,0.000,Manual,,,10.0
2024-03-07T09:22:14.061,1.709803334061e9,63845486534061,0.146,Manual,,,10.0
2024-03-07T09:22:15.782,1.709803335782e9,63845486535782,3.226,Manual,,,10.0
2024-03-07T09:22:18.571,1.709803338571e9,63845486538571,5.252,Manual,,,10.0
2024-03-07T09:22:20.57,1.70980334057e9,63845486540570,8.056,Manual,21.3,111.72,10.0
2024-03-07T09:22:22.568,1.709803342568e9,63845486542568,10.054,Manual,21.28,111.72,10.0
2024-03-07T09:22:24.566,1.709803344566e9,63845486544566,12.053,Manual,21.2,111.72,10.0
2024-03-07T09:22:26.564,1.709803346564e9,63845486546564,14.051,Manual,20.06,111.72,10.0
2024-03-07T09:22:28.562,1.709803348562e9,63845486548562,16.049,Manual,17.95,111.72,10.0
2024-03-07T09:22:30.56,1.70980335056e9,63845486550560,18.046,Manual,16.05,111.73,10.0
2024-03-07T09:22:32.559,1.709803352559e9,63845486552559,20.045,Manual,14.2,111.7,10.0
2024-03-07T09:22:34.558,1.709803354558e9,63845486554558,22.044,Manual,12.91,111.72,10.0
2024-03-07T09:22:36.556,1.709803356556e9,63845486556556,24.042,Manual,12.07,111.72,10.0
2024-03-07T09:22:38.554,1.709803358554e9,63845486558554,26.041,Manual,11.53,111.72,10.0
2024-03-07T09:22:40.553,1.709803360553e9,63845486560553,28.039,Manual,11.18,111.72,10.0
2024-03-07T09:22:42.55,1.70980336255e9,63845486562550,30.037,Manual,10.96,111.72,10.0
2024-03-07T09:22:44.548,1.709803364548e9,63845486564548,32.035,Manual,10.81,111.72,10.0
2024-03-07T09:22:46.546,1.709803366546e9,63845486566546,34.033,Manual,10.71,111.72,10.0
2024-03-07T09:22:48.544,1.709803368544e9,63845486568544,36.031,Manual,10.64,111.72,10.0
2024-03-07T09:22:50.542,1.709803370542e9,63845486570542,38.029,Manual,10.59,111.7,10.0
2024-03-07T09:22:52.54,1.70980337254e9,63845486572540,40.027,Manual,10.55,111.72,10.0
2024-03-07T09:22:54.538,1.709803374538e9,63845486574538,42.025,Manual,10.52,111.72,10.0
2024-03-07T09:22:56.536,1.709803376536e9,63845486576536,44.023,Manual,10.49,111.7,10.0
2024-03-07T09:22:58.534,1.709803378534e9,63845486578534,46.021,Manual,10.46,111.72,10.0
2024-03-07T09:23:00.532,1.709803380532e9,63845486580532,48.019,Manual,10.45,111.7,10.0
2024-03-07T09:23:02.531,1.709803382531e9,63845486582531,50.017,Manual,10.43,111.72,10.0
2024-03-07T09:23:04.529,1.709803384529e9,63845486584529,52.015,Manual,10.42,111.72,10.0
2024-03-07T09:23:06.528,1.709803386528e9,63845486586528,54.014,Manual,10.41,111.7,10.0
2024-03-07T09:23:08.526,1.709803388526e9,63845486588526,56.012,Manual,10.4,111.72,10.0
2024-03-07T09:23:10.523,1.709803390523e9,63845486590523,58.010,Manual,10.38,111.72,10.0
2024-03-07T09:23:12.522,1.709803392522e9,63845486592522,60.008,Manual,10.38,111.72,10.0
2024-03-07T09:23:14.52,1.70980339452e9,63845486594520,62.006,Manual,10.37,111.7,10.0
2024-03-07T09:23:16.519,1.709803396519e9,63845486596519,64.005,Manual,10.36,111.72,10.0
2024-03-07T09:23:18.518,1.709803398518e9,63845486598518,66.004,Manual,10.35,111.7,10.0
2024-03-07T09:23:20.516,1.709803400516e9,63845486600516,68.002,Manual,10.35,111.72,10.0
2024-03-07T09:23:22.514,1.709803402514e9,63845486602514,70.001,Manual,10.34,111.72,10.0
2024-03-07T09:23:24.512,1.709803404512e9,63845486604512,71.999,Manual,10.33,111.72,10.0
2024-03-07T09:23:26.51,1.70980340651e9,63845486606510,73.997,Manual,10.33,111.72,10.0
2024-03-07T09:23:28.509,1.709803408509e9,63845486608509,75.995,Manual,10.32,111.72,10.0
2024-03-07T09:23:30.507,1.709803410507e9,63845486610507,77.993,Manual,10.32,111.72,10.0
2024-03-07T09:23:32.505,1.709803412505e9,63845486612505,79.992,Manual,10.31,111.72,10.0
2024-03-07T09:23:34.503,1.709803414503e9,63845486614503,81.990,Manual,10.31,111.72,10.0
2024-03-07T09:23:36.501,1.709803416501e9,63845486616501,83.988,Manual,10.31,111.72,10.0
2024-03-07T09:23:38.5,1.7098034185e9,63845486618500,85.986,Manual,10.3,111.7,10.0
2024-03-07T09:23:40.499,1.709803420499e9,63845486620499,87.984,Manual,10.3,111.72,10.0
2024-03-07T09:23:42.497,1.709803422497e9,63845486622497,89.984,Manual,10.29,111.72,10.0
2024-03-07T09:23:44.496,1.709803424496e9,63845486624496,91.981,Manual,10.28,111.72,10.0
2024-03-07T09:23:46.495,1.709803426495e9,63845486626495,93.981,Manual,10.28,111.72,10.0
2024-03-07T09:23:48.493,1.709803428493e9,63845486628493,95.979,Manual,10.28,111.7,10.0
2024-03-07T09:23:50.491,1.709803430491e9,63845486630491,97.977,Manual,10.28,111.72,10.0
2024-03-07T09:23:52.49,1.70980343249e9,63845486632490,99.976,Manual,10.27,111.72,10.0
2024-03-07T09:23:54.488,1.709803434488e9,63845486634488,101.974,Manual,10.27,111.72,10.0
2024-03-07T09:23:56.486,1.709803436486e9,63845486636486,103.973,Manual,10.26,111.72,10.0
2024-03-07T09:23:58.484,1.709803438484e9,63845486638484,105.971,Manual,10.26,111.72,10.0
2024-03-07T09:24:00.482,1.709803440482e9,63845486640482,107.969,Manual,10.26,111.7,10.0
2024-03-07T09:24:02.48,1.70980344248e9,63845486642480,109.967,Manual,10.25,111.72,10.0
2024-03-07T09:24:04.478,1.709803444478e9,63845486644478,111.965,Manual,10.25,111.72,10.0
2024-03-07T09:24:06.476,1.709803446476e9,63845486646476,113.963,Manual,10.25,111.7,10.0
2024-03-07T09:24:08.475,1.709803448475e9,63845486648475,115.961,Manual,10.24,111.72,10.0
2024-03-07T09:24:10.472,1.709803450472e9,63845486650472,117.959,Manual,10.24,111.7,10.0
2024-03-07T09:24:12.47,1.70980345247e9,63845486652470,119.957,Manual,10.23,111.72,10.0
2024-03-07T09:24:14.469,1.709803454469e9,63845486654469,121.955,Manual,10.23,111.72,10.0
2024-03-07T09:24:16.467,1.709803456467e9,63845486656467,123.953,Manual,10.23,111.7,10.0
2024-03-07T09:24:18.465,1.709803458465e9,63845486658465,125.952,Manual,10.23,111.72,10.0
2024-03-07T09:24:20.463,1.709803460463e9,63845486660463,127.950,Manual,10.22,111.7,10.0
2024-03-07T09:24:22.461,1.709803462461e9,63845486662461,129.948,Manual,10.22,111.7,10.0
2024-03-07T09:24:24.46,1.70980346446e9,63845486664460,131.946,Manual,10.22,111.7,10.0
2024-03-07T09:24:26.459,1.709803466459e9,63845486666459,133.945,Manual,10.22,111.72,10.0
2024-03-07T09:24:28.457,1.709803468457e9,63845486668457,135.944,Manual,10.21,111.72,10.0
2024-03-07T09:24:30.455,1.709803470455e9,63845486670455,137.942,Manual,10.21,111.72,10.0
2024-03-07T09:24:32.453,1.709803472453e9,63845486672453,139.939,Manual,10.2,111.72,10.0
2024-03-07T09:24:34.451,1.709803474451e9,63845486674451,141.938,Manual,10.2,111.72,10.0
2024-03-07T09:24:36.449,1.709803476449e9,63845486676449,143.936,Manual,10.2,111.72,10.0
2024-03-07T09:24:38.448,1.709803478448e9,63845486678448,145.933,Manual,10.2,111.7,10.0
2024-03-07T09:24:40.445,1.709803480445e9,63845486680445,147.932,Manual,10.19,111.72,10.0
2024-03-07T09:24:42.444,1.709803482444e9,63845486682444,149.930,Manual,10.19,111.7,10.0
2024-03-07T09:24:44.442,1.709803484442e9,63845486684442,151.929,Manual,10.19,111.7,10.0
2024-03-07T09:24:46.44,1.70980348644e9,63845486686440,153.927,Manual,10.18,111.72,10.0
2024-03-07T09:24:48.438,1.709803488438e9,63845486688438,155.925,Manual,10.18,111.72,10.0
2024-03-07T09:24:50.437,1.709803490437e9,63845486690437,157.923,Manual,10.18,111.7,10.0
2024-03-07T09:24:52.435,1.709803492435e9,63845486692435,159.921,Manual,10.18,111.7,10.0
2024-03-07T09:24:54.433,1.709803494433e9,63845486694433,161.919,Manual,10.18,111.72,10.0
2024-03-07T09:24:56.431,1.709803496431e9,63845486696431,163.918,Manual,10.18,111.7,10.0
2024-03-07T09:24:58.43,1.70980349843e9,63845486698430,165.916,Manual,10.17,111.7,10.0
2024-03-07T09:25:00.428,1.709803500428e9,63845486700428,167.914,Manual,10.17,111.7,10.0
2024-03-07T09:25:02.427,1.709803502427e9,63845486702427,169.913,Manual,10.16,111.72,10.0
2024-03-07T09:25:04.424,1.709803504424e9,63845486704424,171.911,Manual,10.16,111.72,10.0
2024-03-07T09:25:06.423,1.709803506423e9,63845486706423,173.909,Manual,10.16,111.7,10.0
2024-03-07T09:25:08.42,1.70980350842e9,63845486708420,175.907,Manual,10.16,111.72,10.0
2024-03-07T09:25:10.418,1.709803510418e9,63845486710418,177.905,Manual,10.16,111.72,10.0
2024-03-07T09:25:12.416,1.709803512416e9,63845486712416,179.903,Manual,10.15,111.7,10.0
2024-03-07T09:25:14.415,1.709803514415e9,63845486714415,181.901,Manual,10.15,111.72,10.0
2024-03-07T09:25:16.412,1.709803516412e9,63845486716412,183.899,Manual,10.15,111.72,10.0
2024-03-07T09:25:18.41,1.70980351841e9,63845486718410,185.897,Manual,10.14,111.72,10.0
2024-03-07T09:25:20.409,1.709803520409e9,63845486720409,187.895,Manual,10.14,111.7,10.0
2024-03-07T09:25:22.407,1.709803522407e9,63845486722407,189.893,Manual,10.14,111.7,10.0
2024-03-07T09:25:24.405,1.709803524405e9,63845486724405,191.892,Manual,10.13,111.7,10.0
2024-03-07T09:25:26.404,1.709803526404e9,63845486726404,193.890,Manual,10.13,111.72,10.0
2024-03-07T09:25:28.403,1.709803528403e9,63845486728403,195.889,Manual,10.13,111.72,10.0
2024-03-07T09:25:30.401,1.709803530401e9,63845486730401,197.888,Manual,10.13,111.72,10.0
2024-03-07T09:25:32.4,1.7098035324e9,63845486732400,199.886,Manual,10.13,111.72,10.0
2024-03-07T09:25:34.398,1.709803534398e9,63845486734398,201.884,Manual,10.12,111.7,10.0
2024-03-07T09:25:36.397,1.709803536397e9,63845486736397,203.882,Manual,10.12,111.72,10.0
2024-03-07T09:25:38.396,1.709803538396e9,63845486738396,205.881,Manual,10.12,111.7,10.0
2024-03-07T09:25:40.395,1.709803540395e9,63845486740395,207.880,Manual,10.12,111.7,10.0
2024-03-07T09:25:42.392,1.709803542392e9,63845486742392,209.879,Manual,10.12,111.7,10.0
2024-03-07T09:25:44.391,1.709803544391e9,63845486744391,211.877,Manual,10.11,111.7,10.0
2024-03-07T09:25:46.388,1.709803546388e9,63845486746388,213.875,Manual,10.11,111.7,10.0
2024-03-07T09:25:48.386,1.709803548386e9,63845486748386,215.873,Manual,10.11,111.72,10.0
2024-03-07T09:25:50.384,1.709803550384e9,63845486750384,217.871,Manual,10.11,111.72,10.0
2024-03-07T09:25:52.383,1.709803552383e9,63845486752383,219.869,Manual,10.1,111.7,10.0
2024-03-07T09:25:54.382,1.709803554382e9,63845486754382,221.867,Manual,10.1,111.7,10.0
2024-03-07T09:25:56.38,1.70980355638e9,63845486756380,223.866,Manual,10.11,111.72,10.0
2024-03-07T09:25:58.379,1.709803558379e9,63845486758379,225.865,Manual,10.1,111.7,10.0
2024-03-07T09:26:00.377,1.709803560377e9,63845486760377,227.864,Manual,10.1,111.72,10.0
2024-03-07T09:26:02.376,1.709803562376e9,63845486762376,229.862,Manual,10.1,111.7,10.0
2024-03-07T09:26:04.378,1.709803564378e9,63845486764378,231.861,Manual,10.1,111.72,10.0
2024-03-07T09:26:06.377,1.709803566377e9,63845486766377,233.863,Manual,10.08,111.72,10.0
2024-03-07T09:26:08.378,1.709803568378e9,63845486768378,235.861,Manual,10.09,111.7,10.0
2024-03-07T09:26:10.376,1.709803570376e9,63845486770376,237.862,Manual,10.09,111.7,10.0
2024-03-07T09:26:12.375,1.709803572375e9,63845486772375,239.861,Manual,10.08,111.72,10.0
2024-03-07T09:26:14.372,1.709803574372e9,63845486774372,241.859,Manual,10.08,111.7,10.0
2024-03-07T09:26:16.37,1.70980357637e9,63845486776370,243.857,Manual,10.08,111.72,10.0
2024-03-07T09:26:18.368,1.709803578368e9,63845486778368,245.855,Manual,10.08,111.7,10.0
2024-03-07T09:26:20.366,1.709803580366e9,63845486780366,247.853,Manual,10.09,111.72,10.0
2024-03-07T09:26:22.365,1.709803582365e9,63845486782365,249.850,Manual,10.08,111.72,10.0
2024-03-07T09:26:24.363,1.709803584363e9,63845486784363,251.849,Manual,10.08,111.7,10.0
2024-03-07T09:26:26.362,1.709803586362e9,63845486786362,253.848,Manual,10.07,111.7,10.0
2024-03-07T09:26:28.36,1.70980358836e9,63845486788360,255.846,Manual,10.07,111.7,10.0
2024-03-07T09:26:30.361,1.709803590361e9,63845486790361,257.845,Manual,10.07,111.72,10.0
2024-03-07T09:26:32.36,1.70980359236e9,63845486792360,259.845,Manual,10.07,111.72,10.0
2024-03-07T09:26:34.359,1.709803594359e9,63845486794359,261.845,Manual,10.07,111.7,10.0
2024-03-07T09:26:36.358,1.709803596358e9,63845486796358,263.843,Manual,10.07,111.72,10.0
2024-03-07T09:26:38.36,1.70980359836e9,63845486798360,265.843,Manual,10.06,111.7,10.0
2024-03-07T09:26:40.362,1.709803600362e9,63845486800362,267.844,Manual,10.06,111.7,10.0
2024-03-07T09:26:42.361,1.709803602361e9,63845486802361,269.847,Manual,10.06,111.72,10.0
2024-03-07T09:26:44.363,1.709803604363e9,63845486804363,271.845,Manual,10.06,111.7,10.0
2024-03-07T09:26:46.363,1.709803606363e9,63845486806363,273.848,Manual,10.06,111.7,10.0
2024-03-07T09:26:48.387,1.709803608387e9,63845486808387,275.847,Manual,10.06,111.7,10.0
2024-03-07T09:26:50.384,1.709803610384e9,63845486810384,277.871,Manual,10.06,111.7,10.0
2024-03-07T09:26:52.383,1.709803612383e9,63845486812383,279.868,Manual,10.05,111.7,10.0
2024-03-07T09:26:54.381,1.709803614381e9,63845486814381,281.867,Manual,10.05,111.72,10.0
2024-03-07T09:26:56.38,1.70980361638e9,63845486816380,283.866,Manual,10.05,111.72,10.0
2024-03-07T09:26:58.379,1.709803618379e9,63845486818379,285.865,Manual,10.05,111.7,10.0
2024-03-07T09:27:00.377,1.709803620377e9,63845486820377,287.863,Manual,10.04,111.7,10.0
2024-03-07T09:27:02.375,1.709803622375e9,63845486822375,289.862,Manual,10.04,111.72,10.0
2024-03-07T09:27:04.373,1.709803624373e9,63845486824373,291.860,Manual,10.04,111.72,10.0
2024-03-07T09:27:06.372,1.709803626372e9,63845486826372,293.858,Manual,10.04,111.7,10.0
2024-03-07T09:27:08.37,1.70980362837e9,63845486828370,295.857,Manual,10.04,111.7,10.0
2024-03-07T09:27:10.368,1.709803630368e9,63845486830368,297.855,Manual,10.04,111.72,10.0
2024-03-07T09:27:12.366,1.709803632366e9,63845486832366,299.853,Manual,10.03,111.7,10.0
2024-03-07T09:27:14.364,1.709803634364e9,63845486834364,301.851,Manual,10.04,111.7,10.0
2024-03-07T09:27:16.362,1.709803636362e9,63845486836362,303.849,Manual,10.03,111.72,10.0
2024-03-07T09:27:18.36,1.70980363836e9,63845486838360,305.847,Manual,10.03,111.7,10.0
2024-03-07T09:27:20.366,1.709803640366e9,63845486840366,307.845,Manual,10.03,111.7,10.0
2024-03-07T09:27:22.364,1.709803642364e9,63845486842364,309.851,Manual,10.02,111.72,10.0
2024-03-07T09:27:24.362,1.709803644362e9,63845486844362,311.849,Manual,10.03,111.7,10.0
2024-03-07T09:27:26.36,1.70980364636e9,63845486846360,313.847,Manual,10.02,111.7,10.0
2024-03-07T09:27:28.368,1.709803648368e9,63845486848368,315.845,Manual,10.02,111.7,10.0
2024-03-07T09:27:30.367,1.709803650367e9,63845486850367,317.852,Manual,10.02,111.7,10.0
2024-03-07T09:27:32.365,1.709803652365e9,63845486852365,319.851,Manual,10.02,111.72,10.0
2024-03-07T09:27:34.364,1.709803654364e9,63845486854364,321.850,Manual,10.02,111.72,10.0
2024-03-07T09:27:36.362,1.709803656362e9,63845486856362,323.848,Manual,10.02,111.72,10.0
2024-03-07T09:27:38.36,1.70980365836e9,63845486858360,325.847,Manual,10.02,111.72,10.0
2024-03-07T09:27:40.36,1.70980366036e9,63845486860360,327.844,Manual,10.02,111.72,10.0
2024-03-07T09:27:42.361,1.709803662361e9,63845486862361,329.844,Manual,10.02,111.72,10.0
2024-03-07T09:27:44.362,1.709803664362e9,63845486864362,331.845,Manual,10.02,111.72,10.0
2024-03-07T09:27:46.361,1.709803666361e9,63845486866361,333.847,Manual,10.01,111.68,10.0
2024-03-07T09:27:48.36,1.70980366836e9,63845486868360,335.845,Manual,10.01,111.72,10.0
2024-03-07T09:27:50.36,1.70980367036e9,63845486870360,337.845,Manual,10.01,111.7,10.0
2024-03-07T09:27:52.361,1.709803672361e9,63845486872361,339.845,Manual,10.01,111.68,10.0
2024-03-07T09:27:54.36,1.70980367436e9,63845486874360,341.845,Manual,10.01,111.72,10.0
2024-03-07T09:27:56.363,1.709803676363e9,63845486876363,343.845,Manual,10.01,111.7,10.0
2024-03-07T09:27:58.361,1.709803678361e9,63845486878361,345.847,Manual,10.01,111.72,10.0
